Country Code,year,gdp
MYS,2006,162691238209.476
NAM,2006,8001779551.06323
NCL,2006,6979153331.71296
NER,2006,4756361479.98873
NGA,2006,238454952231.572
NIC,2006,6763361732.88486
NLD,2006,733955269898.823
NOR,2006,345581369965.54
NPL,2006,9043715355.8881
NRU,2006,19670443.687113196
NZL,2006,111538810712.665
OMN,2006,37215779713.9142
PAK,2006,137264061106.043
PAN,2006,18141666300.0
PER,2006,88643193061.748
PHL,2006,127652859201.041
PLW,2006,192382400.0
PNG,2006,8355006706.57899
POL,2006,344622003093.581
PRI,2006,87276164400.0
PRK,2006,0.0
PRT,2006,208756449275.848
PRY,2006,13429430050.261
PSE,2006,5348300000.0
PYF,2006,5877996247.88378
QAT,2006,60882142857.1429
ROU,2006,122022997508.01
RUS,2006,989930542278.695
RWA,2006,3318107347.2799
SAU,2006,376900135727.637
SDN,2006,45264519502.6479
SEN,2006,11697918802.7922
SGP,2006,148630373214.173
SLB,2006,617254747.35528
SLE,2006,1885112201.85278
SLV,2006,15999890000.0
SMR,2006,1908167105.75837
SOM,2006,1144585804.6823518
SRB,2006,32482070360.3204
SSD,2006,1846636951.5730624
STP,2006,142775597.255916
SUR,2006,2626380435.17877
SVK,2006,70767338922.4411
SVN,2006,39481045038.2637
SWE,2006,423093437423.762
SWZ,2006,3291353835.93
SXM,2006,148917483.28601506
SYC,2006,1016418229.25159
SYR,2006,153799910913.14
TCA,2006,721891500.0
TCD,2006,7428701809.40597
TGO,2006,2351584608.41123
THA,2006,221758196504.936
TJK,2006,2830220713.07301
TKM,2006,10276674364.8961
TLS,2006,453805097.349666
TON,2006,292232117.078998
TTO,2006,18369361094.3886
TUN,2006,34377310293.0128
TUR,2006,557057829051.453
TUV,2006,24096385.5421687
TZA,2006,18649590248.2626
UGA,2006,9977647644.69953
UKR,2006,111884752475.248
URY,2006,19579457966.0538
USA,2006,13815586948000.0
UZB,2006,17330833852.919
VCT,2006,643501148.148148
VEN,2006,183477522123.894
VGB,2006,0.0
VIR,2006,4484000000.0
VNM,2006,66371664817.0436
VUT,2006,439358717.579772
WSM,2006,499923757.780736
YEM,2006,19061978586.1278
ZAF,2006,303860874149.007
ZMB,2006,12756858899.2812
ZWE,2006,5443896500.0
ABW,2007,2677653631.28492
AFG,2007,9715761649.79443
AGO,2007,65266452081.386
ALB,2007,10677324144.4289
AND,2007,3952600602.24473
ARE,2007,257916133424.098
ARG,2007,287530508430.568
ARM,2007,9206301700.39619
ASM,2007,518000000.0
ATG,2007,1312759259.25926
AUS,2007,854427259166.209
AUT,2007,389185571506.052
AZE,2007,33050343782.7759
BDI,2007,1356199364.85882
BEL,2007,470922156309.453
BEN,2007,8169048690.05254
BFA,2007,7625723123.54939
BGD,2007,79611888213.148
BGR,2007,44432811756.4731
BHR,2007,21730000000.0
BHS,2007,10618340000.0
BIH,2007,15778767389.7831
BLR,2007,45277399813.6067
BLZ,2007,1696000000.0
BMU,2007,6767000000.0
BOL,2007,13120183207.6625
BRA,2007,1397084349956.35
BRB,2007,4674007450.0
BRN,2007,12247694247.2298
BTN,2007,1168308516.63301
BWA,2007,10567270655.5027
CAF,2007,1699811358.87423
CAN,2007,1468820407783.26
CHE,2007,490740715594.802
CHL,2007,172565850839.158
CHN,2007,3550342737010.84
CIV,2007,28760092034.4723
CMR,2007,23928251333.7444
COD,2007,16737071816.38
COG,2007,8782703766.99342
COL,2007,206181823187.675
COM,2007,795673128.485442
CPV,2007,1513040064.50412
CRI,2007,26884700345.0342
CUB,2007,54262870370.3704
CUW,2007,529907840.4615807
CYM,2007,4466438857.5543
CYP,2007,23968764029.5647
CZE,2007,190183800884.018
DEU,2007,3425578382921.58
DJI,2007,847918929.107984
DMA,2007,421374074.074074
DNK,2007,319423424509.066
DOM,2007,43965420072.4107
DZA,2007,134977082623.78
ECU,2007,51007777000.0
EGY,2007,130437828371.278
ERI,2007,1317974491.05691
ESP,2007,1474002579820.0
EST,2007,22449129482.617
ETH,2007,19707616772.7996
FIN,2007,256378067752.158
FJI,2007,3378314599.76402
FRA,2007,2660591246211.77
FRO,2007,2339015742.96894
FSM,2007,256787200.0
GAB,2007,12455410055.7483
GBR,2007,3092821128451.38
GEO,2007,10172882370.5477
GHA,2007,24827844949.6033
GIB,2007,0.0
GIN,2007,6281917655.90249
GMB,2007,1279704744.82781
GNB,2007,696910810.918663
GNQ,2007,13071718758.7373
GRC,2007,318902829550.733
GRD,2007,758683592.592593
GRL,2007,2249811708.94796
GTM,2007,33567868322.6252
GUM,2007,4397000000.0
GUY,2007,2730971150.01134
HKG,2007,211597405593.868
HND,2007,12361257680.5627
HRV,2007,60641942979.2183
HTI,2007,9522763153.81366
HUN,2007,140186716681.425
IDN,2007,432216737774.861
IMN,2007,4466100440.17607
IND,2007,1216735441524.86
IRL,2007,270079279419.5
IRN,2007,349881601458.56
IRQ,2007,88837055195.2619
ISL,2007,21652505596.7528
ISR,2007,184052121662.082
ITA,2007,2213102482751.46
JAM,2007,12799593017.7101
JOR,2007,17110437235.543
JPN,2007,4579750920354.81
KAZ,2007,104849886825.584
KEN,2007,31958195182.2406
KGZ,2007,3802566170.81543
KHM,2007,8639235842.18075
KIR,2007,132671742.950381
KNA,2007,689285185.185185
KOR,2007,1172614086539.86
KWT,2007,114639690358.902
LAO,2007,4223152219.2439
LBN,2007,24827355014.66
LBR,2007,1373000000.0
LBY,2007,68035403136.3852
LCA,2007,1336088814.81481
LIE,2007,4601299566.81106
LKA,2007,32350248410.8216
LSO,2007,1682016947.22798
LTU,2007,39697891351.9431
LUX,2007,51587401415.7872
LVA,2007,31054350977.9784
MAC,2007,18439876056.1978
MAF,2007,25390845.563466016
MAR,2007,79041294874.4553
MCO,2007,5867916780.72817
MDA,2007,4401189466.14058
MDG,2007,8524620739.24074
MDV,2007,1868383460.9375
MEX,2007,1052696282278.87
MHL,2007,149870000.0
MKD,2007,8336478142.08872
MLI,2007,8156469132.86716
MLT,2007,7925403777.71694
MMR,2007,15591182544.7092
MNE,2007,3680711743.77224
MNG,2007,4234999823.30839
MNP,2007,938000000.0
MOZ,2007,10450843291.2931
MRT,2007,4346206808.54026
MUS,2007,8150138757.15741
MWI,2007,4432937045.79897
MYS,2007,193547824063.3
NAM,2007,8839526451.57632
NCL,2007,8819922042.42417
NER,2007,5731485267.33492
NGA,2007,278260808841.03
NIC,2007,7423313548.52698
NLD,2007,848558887541.179
NOR,2007,400937100158.657
NPL,2007,10325618017.379
NRU,2007,19670443.687113196
NZL,2007,137188946865.584
OMN,2007,42085379453.8362
PAK,2007,152385716311.916
PAN,2007,21295984200.0
PER,2007,102170981144.136
PHL,2007,155980378253.634
PLW,2007,198897700.0
PNG,2007,9545177014.1301
POL,2007,429028505365.078
PRI,2007,89524131600.0
PRK,2007,0.0
PRT,2007,240496147317.381
PRY,2007,17856393235.4338
PSE,2007,5815700000.0
PYF,2007,6631160061.09816
QAT,2007,79712087912.0879
ROU,2007,174585202805.233
RUS,2007,1299705764823.62
RWA,2007,4068224991.08702
SAU,2007,415964583055.37
SDN,2007,59440139774.8128
SEN,2007,13994218939.2431
SGP,2007,180941941477.009
SLB,2007,695295347.621537
SLE,2007,2158496872.85796
SLV,2007,17011750000.0
SMR,2007,2185874623.59704
SOM,2007,1144585804.6823518
SRB,2007,43170990616.4729
SSD,2007,1846636951.5730624
STP,2007,149146423.083742
SUR,2007,2936612021.85792
SVK,2007,86563986799.2505
SVN,2007,48067401207.3978
SWE,2007,491252589217.021
SWZ,2007,3469363996.36642
SXM,2007,148917483.28601506
SYC,2007,1033561654.0568
SYR,2007,180030111358.575
TCA,2007,773489700.0
TCD,2007,8650138068.63161
TGO,2007,2662612348.44099
THA,2007,262942476722.425
TJK,2007,3719506172.83951
TKM,2007,12664165103.1895
TLS,2007,542795446.507391
TON,2007,298513956.159185
TTO,2007,21641620049.9352
TUN,2007,38914078351.8027
TUR,2007,681337335021.874
TUV,2007,28449502.1337127
TZA,2007,21843529024.9154
UGA,2007,11902564401.3238
UKR,2007,148733861386.139
URY,2007,23410572634.3147
USA,2007,14474226905000.0
UZB,2007,22311393927.8817
VCT,2007,713596666.666667
VEN,2007,230364012575.687
VGB,2007,0.0
VIR,2007,4784000000.0
VNM,2007,77414425532.2452
VUT,2007,516392922.513728
WSM,2007,573548459.833372
YEM,2007,21650532264.2322
ZAF,2007,333075462599.71
ZMB,2007,14056957976.2648
ZWE,2007,5291950100.0
ABW,2008,2843016759.77654
AFG,2008,10249767311.213
AGO,2008,88538610805.3214
ALB,2008,12881353507.8539
AND,2008,4085630584.44412
ARE,2008,315474615738.598
ARG,2008,361558037110.419
ARM,2008,11662040713.8753
ASM,2008,560000000.0
ATG,2008,1370070370.37037
AUS,2008,1055642793196.06
AUT,2008,432051935642.945
AZE,2008,48852482960.0779
BDI,2008,1611835901.9063
BEL,2008,517328087920.078
BEN,2008,9787735426.00897
BFA,2008,9451436358.96861
BGD,2008,91631278239.3237
BGR,2008,54481376860.3695
BHR,2008,25710904255.3191
BHS,2008,10526000000.0
BIH,2008,19112739364.8892
BLR,2008,60763483146.0674
BLZ,2008,1729000000.0
BMU,2008,6980000000.0
BOL,2008,16674324661.8681
BRA,2008,1695824565928.67
BRB,2008,4784925100.0
BRN,2008,14393099068.5859
BTN,2008,1227808790.6733
BWA,2008,10730763098.9175
CAF,2008,1993408071.74888
CAN,2008,1552989690721.65
CHE,2008,567267767519.158
CHL,2008,179663403196.985
CHN,2008,4594307032660.79
CIV,2008,34078243426.009
CMR,2008,27715144580.2691
COD,2008,19788515873.8942
COG,2008,11649858744.3946
COL,2008,242186949772.533
COM,2008,915659192.825112
CPV,2008,1787968044.494
CRI,2008,30801744881.0001
CUB,2008,56302129629.6296
CUW,2008,529907840.4615807
CYM,2008,4586114124.56498
CYP,2008,27844698989.3072
CZE,2008,236816485762.988
DEU,2008,3745264093617.19
DJI,2008,999105339.267729
DMA,2008,458188888.888889
DNK,2008,353361038818.383
DOM,2008,48122547177.1881
DZA,2008,171000699876.747
ECU,2008,61762635000.0
EGY,2008,162818181818.182
ERI,2008,1380188800.0
ESP,2008,1631863493552.34
EST,2008,24341678628.9732
ETH,2008,27066912635.2228
FIN,2008,285716311136.719
FJI,2008,3523185919.55826
FRA,2008,2930303780828.12
FRO,2008,2489888389.79228
FSM,2008,263145100.0
GAB,2008,15571349775.7848
GBR,2008,2931501838235.29
GEO,2008,12795076469.0099
GHA,2008,28678701891.0957
GIB,2008,0.0
GIN,2008,6964179193.84418
GMB,2008,1561763437.0325
GNB,2008,868154708.520179
GNQ,2008,19749893536.3204
GRC,2008,355908689477.445
GRD,2008,825976037.037037
GRL,2008,2499107510.64122
GTM,2008,38503862830.6878
GUM,2008,4658000000.0
GUY,2008,3025187923.58617
HKG,2008,219279678430.164
HND,2008,13881701033.6546
HRV,2008,70943300079.4666
HTI,2008,10485225353.1801
HUN,2008,158325614580.628
IDN,2008,510228634992.258
IMN,2008,5928420955.88235
IND,2008,1198895582137.51
IRL,2008,275447471451.063
IRN,2008,412336172446.849
IRQ,2008,131614433712.245
ISL,2008,18074622987.0185
ISR,2008,220531065217.391
ITA,2008,2408655348718.59
JAM,2008,13709402085.3206
JOR,2008,22657662394.9553
JPN,2008,5106679115127.3
KAZ,2008,133441612246.798
KEN,2008,35895153327.8497
KGZ,2008,5139957784.91084
KHM,2008,10351914093.1723
KIR,2008,141042610.300285
KNA,2008,777691333.333333
KOR,2008,1047339010225.25
KWT,2008,147395089285.714
LAO,2008,5446434031.69042
LBN,2008,29118916105.6053
LBR,2008,1726000000.0
LBY,2008,86708074534.1615
LCA,2008,1437731111.11111
LIE,2008,5081432924.0144
LKA,2008,40713812309.7316
LSO,2008,1766825412.77296
LTU,2008,47797551587.8823
LUX,2008,58844277701.5258
LVA,2008,35854274228.9139
MAC,2008,21027044550.5667
MAF,2008,25390845.563466016
MAR,2008,92507257783.5697
MCO,2008,6476490405.74191
MDA,2008,6054849884.52656
MDG,2008,10725137930.8286
MDV,2008,2271646187.5
MEX,2008,1109989063586.62
MHL,2008,145969100.0
MKD,2008,9909548410.82744
MLI,2008,9838404004.93274
MLT,2008,9090376446.46258
MMR,2008,23013015832.1023
MNE,2008,4545674527.61096
MNG,2008,5623216448.86852
MNP,2008,939000000.0
MOZ,2008,12556195188.5962
MRT,2008,5206444406.66154
MUS,2008,9990370016.30771
MWI,2008,5321012192.33619
MYS,2008,230813897715.69
NAM,2008,8607475308.11833
NCL,2008,9067623001.04885
NER,2008,7297600896.86099
NGA,2008,339476215683.592
NIC,2008,8496946608.23151
NLD,2008,951869997864.062
NOR,2008,462250000000.0
NPL,2008,12545438605.3959
NRU,2008,19670443.687113196
NZL,2008,133131369930.414
OMN,2008,60905452535.7607
PAK,2008,170077814106.305
PAN,2008,25155888600.0
PER,2008,120550599815.441
PHL,2008,181624577154.679
PLW,2008,198283900.0
PNG,2008,11670840931.8173
POL,2008,533609081852.897
PRI,2008,93639300000.0
PRK,2008,0.0
PRT,2008,263416394624.084
PRY,2008,24615267663.5456
PSE,2008,7310400000.0
PYF,2008,7136743972.79639
QAT,2008,115270054945.055
ROU,2008,214313628965.024
RUS,2008,1660846387624.78
RWA,2008,5177230923.28829
SAU,2008,519796738640.0
SDN,2008,64831935604.2484
SEN,2008,16853991176.9058
SGP,2008,193611986712.842
SLB,2008,776339395.190955
SLE,2008,2505458705.03338
SLV,2008,17986890000.0
SMR,2008,2393437820.41892
SOM,2008,1144585804.6823518
SRB,2008,52194221468.5007
SSD,2008,14586253383.0632
STP,2008,188021190.592847
SUR,2008,3532969034.60838
SVK,2008,100879902984.983
SVN,2008,55779427739.6609
SWE,2008,517706149201.196
SWZ,2008,3294093485.20796
SXM,2008,148917483.28601506
SYC,2008,967199593.960157
SYR,2008,218089977728.285
TCA,2008,862683600.0
TCD,2008,10393834720.852
TGO,2008,3323677130.04484
THA,2008,291382991177.698
TJK,2008,5161337336.40365
TKM,2008,19271523178.8079
TLS,2008,648492745.886205
TON,2008,344428609.006734
TTO,2008,27871587349.5413
TUN,2008,44860969077.1853
TUR,2008,770462156204.38
TUV,2008,31873846.6700218
TZA,2008,27961527622.7154
UGA,2008,14440404021.4881
UKR,2008,188111140643.985
URY,2008,30366213119.2928
USA,2008,14769857911000.0
UZB,2008,29549438883.8338
VCT,2008,732663259.259259
VEN,2008,315953388510.678
VGB,2008,0.0
VIR,2008,4244000000.0
VNM,2008,99130304099.1274
VUT,2008,590748237.021657
WSM,2008,641346191.664776
YEM,2008,26910851361.7555
ZAF,2008,316132138757.081
ZMB,2008,17910858637.9048
ZWE,2008,4415702800.0
ABW,2009,2553631284.9162
AFG,2009,12154835707.8987
AGO,2009,70307166934.3311
ALB,2009,12044208085.864
AND,2009,3674409558.21061
ARE,2009,253547358747.447
ARG,2009,332976484577.619
ARM,2009,8647936747.98704
ASM,2009,675000000.0
ATG,2009,1228329629.62963
AUS,2009,928626859078.192
AUT,2009,401758735822.211
AZE,2009,44291490420.5026
BDI,2009,1781455092.07114
BEL,2009,483254171097.812
BEN,2009,9738626993.27696
BFA,2009,9450697335.53565
BGD,2009,102477791472.39
BGR,2009,52023505367.1714
BHR,2009,22938218085.1064
BHS,2009,9981960000.0
BIH,2009,17613836494.0692
BLR,2009,50874078052.2735
BLZ,2009,1680500000.0
BMU,2009,6656000000.0
BOL,2009,17339992193.7322
BRA,2009,1667019783635.09
BRB,2009,4465657300.0
BRN,2009,10732366286.2643
BTN,2009,1234014291.82342
BWA,2009,10118518637.0561
CAF,2009,2067381766.36117
CAN,2009,1374625142157.29
CHE,2009,554212916092.271
CHL,2009,171412642047.328
CHN,2009,5101703073086.04
CIV,2009,33886814907.0346
CMR,2009,27932971683.4215
COD,2009,18648373312.4241
COG,2009,9723300390.77733
COL,2009,232397835356.357
COM,2009,905341090.570115
CPV,2009,1697737296.24641
CRI,2009,30745712006.5307
CUB,2009,57481481481.4815
CUW,2009,529907840.4615807
CYM,2009,4281868714.74859
CYP,2009,25945391775.4932
CZE,2009,207434296805.33
DEU,2009,3411261212652.34
DJI,2009,1049110684.72493
DMA,2009,489074074.074074
DNK,2009,321241303699.006
DOM,2009,48261033298.2133
DZA,2009,137211035770.034
ECU,2009,62519686000.0
EGY,2009,189147005444.646
ERI,2009,1856695551.21951
ESP,2009,1491472923706.64
EST,2009,19633031397.6104
ETH,2009,32437389116.038
FIN,2009,253497520828.515
FJI,2009,2870624635.68032
FRA,2009,2700887366932.03
FRO,2009,2296051036.20661
FSM,2009,280284600.0
GAB,2009,12113699660.6799
GBR,2009,2417638261411.43
GEO,2009,10766836276.5639
GHA,2009,26048108185.0534
GIB,2009,0.0
GIN,2009,6716904568.76482
GMB,2009,1450140385.97229
GNB,2009,830126469.986608
GNQ,2009,15027795173.2187
GRC,2009,331308500253.274
GRD,2009,771275555.555555
GRL,2009,2529948329.57153
GTM,2009,37125943564.9873
GUM,2009,4828000000.0
GUY,2009,3165663152.73351
HKG,2009,214046415026.187
HND,2009,14587496229.1811
HRV,2009,63324394633.9008
HTI,2009,11597014807.3496
HUN,2009,131069255620.567
IDN,2009,539580085612.401
IMN,2009,5487083657.89064
IND,2009,1341886602798.69
IRL,2009,236443115853.695
IRN,2009,416397025729.361
IRQ,2009,111657581662.35
ISL,2009,13154414219.207
ISR,2009,211970040942.96
ITA,2009,2199928804118.63
JAM,2009,12120460872.8003
JOR,2009,24537876123.688
JPN,2009,5289493117993.89
KAZ,2009,115308661142.927
KEN,2009,42347217912.9176
KGZ,2009,4690062255.12247
KHM,2009,10401851850.6108
KIR,2009,132419903.291218
KNA,2009,774273111.111111
KOR,2009,943941876218.743
KWT,2009,105963168867.269
LAO,2009,5836138127.06562
LBN,2009,35399582928.6236
LBR,2009,1768000000.0
LBY,2009,60810211408.0574
LCA,2009,1401507888.88889
LIE,2009,4504549214.22663
LKA,2009,42066217871.5349
LSO,2009,1740830510.87482
LTU,2009,37388122046.1496
LUX,2009,54467289897.5582
LVA,2009,26410909090.9091
MAC,2009,21587740941.5979
MAF,2009,25390845.563466016
MAR,2009,92897320375.8176
MCO,2009,5451653237.01028
MDA,2009,5439422031.39627
MDG,2009,9616879571.46431
MDV,2009,2345294875.0
MEX,2009,900045350649.351
MHL,2009,150624900.0
MKD,2009,9401731495.71661
MLI,2009,10231962890.6125
MLT,2009,8696304529.03584
MMR,2009,29455165594.6859
MNE,2009,4159330369.5471
MNG,2009,4583850367.88972
MNP,2009,795000000.0
MOZ,2009,11914471497.1492
MRT,2009,4714592492.92972
MUS,2009,9128843109.15588
MWI,2009,6191127665.1963
MYS,2009,202257625195.063
NAM,2009,8938868165.39165
NCL,2009,8704436169.14341
NER,2009,7352131669.2941
NGA,2009,295008767295.038
NIC,2009,8298679908.55232
NLD,2009,871518638049.218
NOR,2009,386190385318.767
NPL,2009,12854985464.0764
NRU,2009,19670443.687113196
NZL,2009,121373602348.679
OMN,2009,48388363589.0767
PAK,2009,168152775283.032
PAN,2009,27116635600.0
PER,2009,120822986521.479
PHL,2009,175974711592.145
PLW,2009,187522800.0
PNG,2009,11619637798.991
POL,2009,439737508413.192
PRI,2009,96385600000.0
PRK,2009,0.0
PRT,2009,244667762835.543
PRY,2009,22355151161.994
PSE,2009,8085700000.0
PYF,2009,6584556511.65672
QAT,2009,97798351648.3516
ROU,2009,174103695930.213
RUS,2009,1222644282201.86
RWA,2009,5671592572.19972
SAU,2009,429097899280.0
SDN,2009,58316191440.365
SEN,2009,16145868284.5645
SGP,2009,194152286008.938
SLB,2009,805561762.880199
SLE,2009,2453899846.88317
SLV,2009,17601620000.0
SMR,2009,2056126701.86163
SOM,2009,1144585804.6823518
SRB,2009,45162894380.9318
SSD,2009,12231264525.0671
STP,2009,187820464.571058
SUR,2009,3875409836.06557
SVK,2009,89399303222.155
SVN,2009,50567734885.9613
SWE,2009,436537014293.554
SWZ,2009,3580417066.92472
SXM,2009,148917483.28601506
SYC,2009,847397850.094417
SYR,2009,224561692650.334
TCA,2009,703175800.0
TCD,2009,9290728773.35723
TGO,2009,3379258564.97242
THA,2009,281710416557.292
TJK,2009,4979481980.35098
TKM,2009,20214385964.9123
TLS,2009,726882390.157771
TON,2009,312377379.297118
TTO,2009,19172165225.5015
TUN,2009,43454935940.1614
TUR,2009,649272568774.193
TUV,2009,28076743.0978007
TZA,2009,29081826158.6787
UGA,2009,25127805566.4511
UKR,2009,121552777492.556
URY,2009,31660911277.0294
USA,2009,14478064934000.0
UZB,2009,33689223673.2577
VCT,2009,714300259.259259
VEN,2009,329787628928.471
VGB,2009,0.0
VIR,2009,4201000000.0
VNM,2009,106014659770.222
VUT,2009,592622502.360859
WSM,2009,628006115.424052
YEM,2009,25130274124.2525
ZAF,2009,329753048857.052
ZMB,2009,15328342303.9575
ZWE,2009,9665793264.0
ABW,2010,2453631284.9162
AFG,2010,15633856787.0425
AGO,2010,81699526880.8079
ALB,2010,11926922828.9911
AND,2010,3449966856.68832
ARE,2010,289787452661.675
ARG,2010,423627422092.49
ARM,2010,9260284937.79781
ASM,2010,573000000.0
ATG,2010,1148700000.0
AUS,2010,1148610059015.24
AUT,2010,392275107258.667
AZE,2010,52909294791.9262
BDI,2010,2032135246.50004
BEL,2010,481420882905.001
BEN,2010,9535345011.48797
BFA,2010,10109618964.2848
BGD,2010,115279077465.226
BGR,2010,50682061053.2016
BHR,2010,25713271276.5957
BHS,2010,10095760000.0
BIH,2010,17176781065.8902
BLR,2010,57222490768.7143
BLZ,2010,1738500000.0
BMU,2010,6634526000.0
BOL,2010,19649631308.1648
BRA,2010,2208871646202.82
BRB,2010,4529928300.0
BRN,2010,13707370737.0737
BTN,2010,1547991317.81183
BWA,2010,12637319933.4668
CAF,2010,2142591375.85053
CAN,2010,1617343367486.26
CHE,2010,598851028906.58
CHL,2010,217105420016.533
CHN,2010,6087163874512.21
CIV,2010,34936305296.9689
CMR,2010,27507499709.071
COD,2010,21565720044.4634
COG,2010,13148395201.8041
COL,2010,286563099757.482
COM,2010,907978723.547592
CPV,2010,1663913071.40962
CRI,2010,37658614803.2775
CUB,2010,59562962962.963
CUW,2010,529907840.4615807
CYM,2010,4156990759.63038
CYP,2010,25800247911.9714
CZE,2010,209069940963.177
DEU,2010,3399667820000.01
DJI,2010,1128611700.3618
DMA,2010,493825925.925926
DNK,2010,321995279401.502
DOM,2010,53860175555.9961
DZA,2010,161207270185.25
ECU,2010,69555367000.0
EGY,2010,218983666061.706
ERI,2010,1589515447.15447
ESP,2010,1422108199783.34
EST,2010,19523477325.6235
ETH,2010,29933790334.3418
FIN,2010,249424310816.667
FJI,2010,3140181443.83633
FRA,2010,2645187882116.67
FRO,2010,2331786419.1604
FSM,2010,296944100.0
GAB,2010,14372591916.4792
GBR,2010,2491397494467.95
GEO,2010,12243505582.6741
GHA,2010,32197272797.2028
GIB,2010,0.0
GIN,2010,6853467857.61127
GMB,2010,1543292392.54605
GNB,2010,849878424.225986
GNQ,2010,16314442183.3477
GRC,2010,297124961971.501
GRD,2010,771013259.259259
GRL,2010,2503156060.52524
GTM,2010,40676432028.5934
GUM,2010,4949000000.0
GUY,2010,3432913073.24154
HKG,2010,228637697575.04
HND,2010,15839344591.9842
HRV,2010,60672093864.787
HTI,2010,11859315078.7902
HUN,2010,132175349953.713
IDN,2010,755094160363.071
IMN,2010,5920177688.50433
IND,2010,1675615335600.56
IRL,2010,221913560882.367
IRN,2010,486807615326.147
IRQ,2010,138516722649.573
ISL,2010,13751161917.7398
ISR,2010,238364092298.023
ITA,2010,2136099955236.67
JAM,2010,13220556882.7046
JOR,2010,27133804244.3669
JPN,2010,5759071769013.11
KAZ,2010,148047348240.643
KEN,2010,45405587556.7313
KGZ,2010,4794357795.07139
KHM,2010,11242275198.9783
KIR,2010,155299761.511649
KNA,2010,778718111.111111
KOR,2010,1144066965324.49
KWT,2010,115419399860.433
LAO,2010,7131773632.71369
LBN,2010,38443907042.3217
LBR,2010,1998000000.0
LBY,2010,75380170508.3675
LCA,2010,1486758037.03704
LIE,2010,5082366478.08994
LKA,2010,58636150709.5507
LSO,2010,2234731973.55119
LTU,2010,37128694028.243
LUX,2010,56213985987.4168
LVA,2010,23956163076.5575
MAC,2010,28241858488.9155
MAF,2010,25390845.563466016
MAR,2010,93216746661.5977
MCO,2010,5367625613.15127
MDA,2010,6974982392.67155
MDG,2010,9982711338.11814
MDV,2010,2588176054.6875
MEX,2010,1057801295584.05
MHL,2010,160318500.0
MKD,2010,9407168702.4313
MLI,2010,10689167195.3375
MLT,2010,9035927349.8608
MMR,2010,37796052938.7278
MNE,2010,4143033275.88493
MNG,2010,7189481824.07288
MNP,2010,799000000.0
MOZ,2010,11104648673.0016
MRT,2010,5628882266.37767
MUS,2010,10003670690.3497
MWI,2010,6959655570.89098
MYS,2010,255016609232.871
NAM,2010,11431334447.4305
NCL,2010,9364347372.04626
NER,2010,7851191899.3408
NGA,2010,366990528103.078
NIC,2010,8758639096.47693
NLD,2010,847380859016.668
NOR,2010,428757038466.841
NPL,2010,16002656434.4746
NRU,2010,47564520.3910861
NZL,2010,146517541181.254
OMN,2010,64993498049.4148
PAK,2010,177165635077.065
PAN,2010,29440287600.0
PER,2010,147528937028.778
PHL,2010,208368726861.407
PLW,2010,185943000.0
PNG,2010,14250755231.1257
POL,2010,475696613935.595
PRI,2010,98381300000.0
PRK,2010,0.0
PRT,2010,238113003233.284
PRY,2010,27260886405.2263
PSE,2010,9681500000.0
PYF,2010,6086643040.44971
QAT,2010,125122306346.154
ROU,2010,170029359010.667
RUS,2010,1524917468442.01
RWA,2010,6121529488.49049
SAU,2010,528207332649.536
SDN,2010,74151186600.1735
SEN,2010,16121314670.9653
SGP,2010,239809387605.427
SLB,2010,898133796.267592
SLE,2010,2578026297.15912
SLV,2010,18447920000.0
SMR,2010,1881214370.93994
SOM,2010,1144585804.6823518
SRB,2010,41819468691.8251
SSD,2010,14602072410.9506
STP,2010,196652514.267255
SUR,2010,4368398047.64333
SVK,2010,91162836320.3502
SVN,2010,48208240226.4501
SWE,2010,495812558843.31
SWZ,2010,4438778424.30203
SXM,2010,148917483.28601506
SYC,2010,969936525.298729
SYR,2010,252518218262.806
TCA,2010,686787800.0
TCD,2010,10668102734.8132
TGO,2010,3429461495.41335
THA,2010,341104820155.464
TJK,2010,5642178579.58438
TKM,2010,22583157894.7368
TLS,2010,881827794.874257
TON,2010,366840012.442325
TTO,2010,22157948396.2042
TUN,2010,46206091937.9628
TUR,2010,776992599946.766
TUV,2010,32104201.0640249
TZA,2010,32014247547.5146
UGA,2010,26673441667.2815
UKR,2010,141209864408.488
URY,2010,40284481651.9021
USA,2010,15048964444000.0
UZB,2010,49765676402.4495
VCT,2010,720447888.888889
VEN,2010,393192354510.653
VGB,2010,0.0
VIR,2010,4324000000.0
VNM,2010,147201163802.554
VUT,2010,670713208.084552
WSM,2010,680250453.148396
YEM,2010,30906749533.221
ZAF,2010,417365076968.257
ZMB,2010,20265559483.8548
ZWE,2010,12041655180.0
ABW,2011,2637988826.81564
AFG,2011,18190410820.6235
AGO,2011,109436566876.419
ALB,2011,12890764531.3284
AND,2011,3629203786.19154
ARE,2011,350666058379.85
ARG,2011,530163281574.658
ARM,2011,10142111334.4961
ASM,2011,570000000.0
ATG,2011,1137637037.03704
AUS,2011,1398405797101.45
AUT,2011,431685217367.511
AZE,2011,65951627200.2026
BDI,2011,2235820867.82743
BEL,2011,523330354138.133
BEN,2011,10693321370.036
BFA,2011,12080296644.0643
BGD,2011,128637938711.386
BGR,2011,57678241023.818
BHR,2011,28776595744.6809
BHS,2011,10070450000.0
BIH,2011,18644723860.9709
BLR,2011,61757788944.7236
BLZ,2011,1819500000.0
BMU,2011,6312691000.0
BOL,2011,23963033429.4364
BRA,2011,2616201578192.25
